countryname,countrycode,indicatorname,indicatorcode,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Ireland,IRL,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.94099617,49.82261804,51.22373868,53.87495265,54.78788096,56.45014264,57.74412265,60.01304189,63.94556234,66.74394482,71.33255786,76.22574721,80.17950228,83.31590861,83.74526691,86.31893499,89.27095341,90.3408564,89.8850626,85.7282389,83.27786598,84.83061303,86.89636698,88.06026865,88.29004052,96.15531523,96.27009948,97.71409058,98.61729796,101.9620968,100,101.0981028,107.9352419,111.8445177,115.5852523
"Iran, Islamic Republic of",IRN,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.672765996,0.845109222,1.09307722,1.638487937,2.194451251,3.026971074,3.89975719,4.505314859,4.927981746,6.490538665,8.108581958,9.309091488,11.94167408,13.51037951,16.84855683,20.24626909,23.19870011,28.52026416,34.05946441,35.62569464,41.28399047,51.08603817,60.76882665,83.11694665,91.22813725,91.40785821,100,113.0353312,148.8010486,194.2372498,280.2163366,438.0332096,659.6133953,860.7502345,1155.508436
Iraq,IRQ,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08192809,0.172971842,0.353728743,0.7586338,3.766146594,14.89012593,13.02228807,24.9375251,20.95988163,35.87306698,44.75034846,36.18029615,39.13545531,44.55810972,52.27082482,71.01168713,87.38276451,100,130.1754087,104.7636061,122.1404739,152.2962697,156.3622289,156.3445086,148.8295955,106.0260024,94.25269385,108.0610526,127.7324781,124.3163496,110.367811,153.3007053,194.6023849,164.371442,171.55395
Iceland,ISL,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.51241717,29.81392498,30.8422936,31.40727739,32.22492722,33.19089184,34.01379075,34.95056473,36.59837372,37.87867173,39.40320999,42.8327668,45.34796591,45.57101588,46.79004665,48.22456446,52.37992306,54.64962141,61.2815068,67.90279496,72.22742515,74.46406986,77.02628938,78.66274515,81.92068225,86.88058661,88.84483578,89.67730557,92.03726444,96.13915897,100,106.3688428,115.7837129,122.4847128,129.6586332
Israel,ISR,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.62038028,35.58289471,39.8735256,44.29559829,49.84934909,54.37030588,59.41257769,64.30908417,68.66875194,72.94010629,74.38812648,75.67151685,79.2458127,78.72557732,78.90539006,79.72283754,80.73999743,81.3715759,82.47760372,86.12742294,87.15307821,88.41277738,91.43787394,93.15154822,93.87465693,96.09111466,96.42614362,96.43246129,97.09325513,98.95395103,100,102.2971323,107.3458064,112.2296395,118.4195091
Italy,ITA,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.04270158,52.76078997,55.06544231,57.20525883,59.23174,62.14904803,64.86669441,66.51700075,68.0924804,69.09841147,70.31179947,72.46613876,74.86115018,77.23220071,79.26322256,80.91523023,82.70822389,84.7484248,86.78628116,88.32459867,88.85263819,90.38870812,91.92746725,92.962372,93.80140455,94.53565988,95.71562737,96.39503768,97.42702513,98.44709281,100,101.2833219,104.7830244,110.980538,113.323437
Jamaica,JAM,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.871992315,7.460547627,11.93954215,18.24438449,23.91971015,29.94433224,35.59545891,39.01571949,42.26692142,45.1901274,49.97444246,53.87613179,58.77015794,65.60163349,74.03708482,82.52820845,89.83046356,100,113.5468095,126.782399,139.2200505,147.289507,156.9692315,170.1794726,181.972818,194.0838512,203.1361389,216.4412053,227.2486366,234.4808315,242.6036978,260.6193531,293.9728977,327.0334982,342.9989499
Jordan,JOR,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.07837442,34.87626907,37.22646964,38.33171578,40.96193549,41.73390066,42.58801273,43.11847177,45.70747844,45.53689419,45.34843084,45.69938661,46.12188189,47.11224004,48.57040132,49.54495394,54.82121981,57.58909845,71.19434122,73.44521901,79.37772433,84.06935342,87.94227319,93.3451157,96.56115697,98.65629471,100,101.7835501,104.0971378,104.9760879,104.23224,106.5291062,109.3159856,111.3141899,113.4237062
Japan,JPN,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.5385464,109.6330341,111.4718756,112.0609049,112.2702443,111.6825556,111.1847023,111.7455855,111.7157715,110.3293215,108.8550348,107.6740884,106.1763649,104.4693635,103.2943272,102.0609747,101.1811903,100.4676165,99.55182376,98.98481149,97.12316262,95.54774698,94.82531704,94.48927977,96.08264757,98.11123954,98.52325217,98.45000062,98.4497668,99.07472903,100,99.79616418,100.1943997,104.2705068,107.267043
Kazakhstan,KAZ,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001388508,0.002726425,0.042865301,0.57587889,9.483152101,24.74046972,34.36442119,39.9093714,42.16937714,47.76952972,56.09404033,61.79119375,65.37707519,73.05137928,84.83575529,100,121.5517089,140.425161,169.8253285,177.7919791,212.5365951,256.1978992,268.4584285,293.9595132,310.9246209,316.5944864,359.7730153,400.1075481,436.9398726,470.2927437,490.0961047,558.3668599,668.7504407,732.4305086,791.3883248
Kenya,KEN,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.59554402,11.92337356,14.17656138,17.81972268,20.8520006,23.19181836,25.30604115,28.1998417,30.15448628,31.41914705,33.32938359,33.85369489,34.16961945,36.2872178,38.87335032,40.77800832,43.95328604,47.5264621,54.72727952,61.09605925,62.09754563,68.34767166,74.85640143,80.34903648,86.48371104,94.47364246,100,107.581934,112.1165431,116.909788,122.6954813,128.0091129,136.9147766,145.2772601,154.4517624
Kyrgyz Republic,KGZ,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009808271,0.023027033,0.214177412,1.829991687,5.139987868,7.300380755,9.880547603,11.78843673,12.85853281,17.69005457,22.49498085,24.14453198,24.63353012,25.61260515,26.92107498,28.84017672,31.54873589,36.24210006,44.29364081,46.08102381,50.70474929,62.10411104,67.48003964,69.62265785,75.48156147,78.06853159,82.79211827,88.03049635,91.0652994,100,105.3401855,122.1870285,146.20568,175.2409569,183.5474907
Cambodia,KHM,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.174737462,6.585676869,11.5527093,23.96031908,38.32819472,41.39605247,42.65138859,45.21263682,49.89564298,50.52510261,48.36099789,51.45498065,52.48051849,54.19799027,58.26435561,62.93523687,67.21312464,72.99362101,81.59842441,82.2113417,87.36188133,91.68696473,94.10606669,96.80601232,100,103.0693593,104.6979323,106.8719923,110.9508484,114.0492145,113.1091281,116.1016948,120.152367,121.3750465,124.184227
Kiribati,KIR,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.82903009,39.36625446,50.21587592,52.04834843,53.95869687,52.98510283,59.63043016,61.18846414,64.64104452,67.61921688,68.29495319,68.51567569,74.00493076,80.99159732,77.82791645,80.96731026,76.56550643,82.16606664,89.97413272,91.77223334,90.9846617,92.80316297,92.300103,89.55025917,94.03163514,96.98353261,98.64836979,99.55303667,103.3979107,100,104.3670312,113.8213564,111.591969,121.3044354,123.7521819
St. Kitts and Nevis,KNA,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.02529902,60.020916,63.20041274,64.45863835,68.50155996,69.03827409,69.48413426,72.89938697,74.94070218,77.02406958,78.41643454,81.50290541,84.3359634,85.74386036,89.03569547,87.58996431,100,106.3243771,107.76562,111.0736829,111.7718356,118.0977343,117.3378447,117.7061732,119.1197731,118.9336696,120.3624497,126.0802912,125.8924318,125.8555981,118.5576894,114.7424793,118.7105832,122.6731388,122.3981199
"Korea, Republic of",KOR,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.16118256,48.19797096,51.94679184,55.1958158,59.69921959,63.89282807,66.51925443,69.18221027,72.27875286,71.38984318,72.11927961,74.62794814,76.89151802,79.54427036,82.03231992,82.88660572,82.70160645,84.70232036,87.09626399,90.23925821,92.70955505,93.89796528,95.07338768,96.04175178,96.9127513,100,101.9860385,104.2529652,104.7564538,103.8772064,105.5015829,108.4165199,109.7993971,112.0657378,
Kuwait,KWT,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.3236622,45.30868428,46.13964855,42.73157996,40.2230328,42.1740534,48.71534921,46.41824763,38.45468086,45.41088551,54.72997583,50.50552729,53.10569821,55.71884385,62.05478287,75.56473697,87.788363,91.56972577,108.6593313,90.00628647,100,117.2275372,126.0046584,126.2856777,117.7513389,87.18505696,81.22347951,94.4067611,105.0739416,104.9578916,87.68354082,113.486427,133.4980806,122.7309789,121.8317058
Latin America & Caribbean (excluding high income),LAC,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao People's Democratic Republic,LAO,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.173949079,3.585666149,3.800585294,4.22558876,4.550984258,5.446862094,6.194455478,7.393257093,13.640889,31.09767569,38.80920784,42.25083704,44.92044128,50.96228099,56.41036722,61.28440486,67.90624684,72.9573077,79.42384265,77.09507719,84.18518078,92.99828962,100,106.4739721,112.5712671,115.2149988,118.6971492,120.8955352,123.2165955,124.6920205,130.9696454,135.8331356,157.2593809,195.664827,222.8794394
Lebanon,LBN,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5307673,22.93205694,45.275636,56.47819469,60.92512794,67.43132574,68.60335618,76.52482602,79.59953098,80.24655614,78.57102157,77.37269442,81.18035011,82.46401641,81.44586484,80.58074112,81.29044599,83.83721366,90.15290899,99.42472187,100,102.9650806,110.6731,113.5267517,113.6462711,117.4372658,118.460491,121.7164207,128.4381943,133.6975112,248.0650928,620.1645102,1315.675777,3985.283283,
Liberia,LBR,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.42846689,22.61660027,22.37613533,23.95949471,25.23997546,26.88326977,28.35259169,25.51483003,23.81383304,24.03238508,36.96475385,37.23090959,36.71238421,42.4070226,49.55611642,49.79894659,54.34802142,60.87937486,71.42754571,69.48268569,74.00740074,82.09155872,88.49236657,92.66505433,93.42298157,93.48157032,100,97.38206585,97.17768738,96.63307774,95.29895964,100.401529,109.1025349,114.352696,118.0710912
Libya,LBY,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.06598832,10.49859815,11.46416584,11.65150665,12.20813707,13.37851673,14.93871138,16.49390728,15.40079992,20.01770714,22.68143587,24.3110686,30.93517907,35.37826436,43.37564219,55.76741426,66.74216982,68.37026908,84.58043017,63.56450423,75.81881599,94.27520337,99.91468051,100,98.99339598,92.02356075,96.34159547,98.08216422,101.6107426,105.8536745,100.8212598,191.9693311,273.9346722,259.302534,270.8741657
St. Lucia,LCA,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.25983274,49.85076816,50.72075568,51.23016932,52.55124889,55.21304535,54.99049924,56.5707622,57.94556629,59.29716531,61.67138264,61.10885284,61.36044438,64.56623142,65.02344739,69.50807327,73.1055425,75.73068949,77.64877634,77.89603841,82.12019992,83.2800697,84.95680456,89.8974505,93.46360346,96.48869963,96.43399858,99.76906507,100,102.385619,96.85487942,108.0857414,112.6459646,114.3245193,115.4257817
Latin America & Caribbean,LCN,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.47922727,89.43826762,93.03686474,96.10883459,96.92802863,98.66881116,99.47337673,99.98537245,100,100.8191928,102.3844329,103.3937959,104.0667048,104.7249853,105.5734343,106.8303577,108.2350505,115.3587977,112.9170063,101.7374745,,,,,,,,,,,,,,,
Sri Lanka,LKA,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3313182,14.74764054,16.13446531,17.72925949,19.46151182,21.27210182,23.57320204,25.6769851,28.04290362,29.2102459,31.33600116,32.94953523,35.62225993,38.73873191,42.14831848,46.53963661,51.78792513,59.0529646,68.69455159,72.7337106,78.04250615,81.14854275,89.63947766,95.24453134,97.07382525,100,105.4432217,111.2139661,115.9909465,120.4804081,124.2204879,134.184327,197.8734215,230.853923,239.716476
Lower middle income,LMC,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.35027093,20.44334226,23.29293773,25.92456775,27.93803461,31.51871809,33.41048544,36.42375738,40.03780771,43.29338299,46.0209606,51.30097069,58.58926493,60.01814744,65.7801252,69.67617888,76.16371987,71.07411409,82.95757832,84.90295914,89.43432358,97.86476692,100.0002231,110.2801417,125.7581274,138.5892784,138.1839724,140.9737827,157.5002362,163.1315854,173.813777,179.2433389,189.1555935,188.4593159,195.3957368
Late-demographic dividend,LTE,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137497038,0.451453348,4.705527907,19.11359297,30.89430455,42.64827205,50.75120542,56.52287986,58.39559975,57.64653084,58.41419435,58.22946672,58.41297898,57.93846637,59.74681073,63.55456491,67.67612198,73.70749107,80.86896907,78.370496,80.03329967,84.5329951,86.65069958,87.37321699,87.90548646,87.90350614,88.77152903,92.40742579,95.72763539,98.00199012,100,105.9997666,123.0302645,134.1297543,138.6767639
Luxembourg,LUX,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.20280064,43.99031817,45.63074839,48.35616725,50.06912444,51.23677125,53.17534359,54.56829621,53.45916988,56.00629596,58.58733127,59.05021443,59.9149518,61.2246786,63.13325301,66.17458823,70.44594274,71.77911875,76.52369323,77.18997582,80.77808817,83.56449748,86.29369493,88.25776108,90.72606714,92.7394427,91.71224522,93.67755107,95.40083212,96.27505713,100,105.9021297,112.4866176,119.5620878,125.810827
Latvia,LVA,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.447999445,1.176378177,12.14604148,18.66768917,25.43505975,32.89330893,37.15766333,39.30886107,41.14428944,41.68969193,43.26344289,44.39832819,45.84527161,47.51655962,50.80707719,56.11404837,61.85248704,73.94494858,83.09519148,78.3324876,77.95346699,81.62359971,83.97318995,85.56912536,86.99808628,87.33467092,87.8656051,90.24609518,93.62155069,97.66261434,100,103.2973433,113.4570301,120.3089707,123.4095172
"Macao SAR, China",MAC,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.14847212,30.31168596,34.77940524,38.09624278,40.66881456,43.99739818,44.99445183,45.7415913,44.85370735,44.3194715,43.54571303,42.90173671,42.32781542,42.34925797,43.16800647,45.57171059,49.10102069,53.40336967,58.78278753,59.32484572,62.16684593,66.82363904,71.44853689,76.97336566,83.69360669,87.47145751,88.22532784,90.1211924,93.3140503,95.5568453,95.31052143,94.47283286,95.56951225,100,100.3620673
St. Martin (French part),MAF,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.21143022,74.000261,77.39530293,79.7442368,80.26683287,86.31767015,86.69357374,87.31203845,87.65370903,87.54838771,86.00088356,86.52937869,87.35967943,88.11132932,88.91626612,89.70426108,91.00081667,93.88694773,98.42205007,97.97663244,98.61103217,98.02050502,98.54312336,99.78502537,100,103.1729353,104.173593,104.1101606,105.0879441,105.9463082,106.0971948,108.659658,111.5520273,118.6477947,120.5827571
Monaco,MCO,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.72861854,68.42481935,69.88462883,70.96983713,71.92424517,72.86496031,74.03403823,74.78425621,75.45799642,75.49366817,76.5495042,77.81168712,79.66299897,81.1616861,80.96588185,82.61305304,84.38669439,86.5442067,88.58946103,88.69487755,89.64343553,90.49327233,91.54441186,92.25695213,92.79835391,93.85014294,94.33472101,94.88889259,95.9466919,97.10689046,100,101.2217301,104.4820344,110.0226137,
Moldova,MDA,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007278194,0.01745506,0.182410702,1.751976757,6.595161056,9.149962913,11.69840851,13.16105349,14.40631686,20.13738971,25.640687,28.74045401,31.56489398,36.25732242,39.15322625,42.81176013,48.55630257,56.28098634,61.48374076,62.81756393,69.77206577,75.48695515,81.0912743,84.27317526,89.62636264,100.0000001,103.550874,110.0253577,113.5583073,119.6356208,126.3053179,134.3657805,159.7008824,174.5176496,185.9753563
Madagascar,MDG,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.90478577,11.83607442,13.56026913,14.9149287,20.73057717,30.89604769,37.00135894,38.66345015,41.06443863,44.01661982,49.1094981,52.99746998,61.7412711,60.68919687,69.1588609,81.85907285,90.67172362,100,107.4863003,114.934197,126.6787951,139.8358918,147.4795662,155.5205982,165.9898884,176.7854005,192.6255151,202.1827066,218.9598141,233.2405716,243.2959112,258.5495867,283.4377181,304.5967673,327.829078
Maldives,MDV,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.36567404,14.87037202,16.75043558,18.6187467,20.17533914,20.3302167,21.27685857,22.14929788,21.89724262,22.50014085,22.95743655,34.64112512,34.81347688,34.97570354,38.46279521,41.98528359,45.9825487,50.9094535,56.79896689,63.97652672,66.11574013,74.28014534,79.41330276,84.76171644,88.25867699,95.25750897,95.64275965,97.67479448,100.9727278,100,96.63467534,99.36814362,102.759505,104.6957551,105.4053878
"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.642339871,9.454587604,10.85517939,11.88576738,12.87949209,17.87792372,22.65075261,26.66756712,30.85865675,35.58591948,39.39288853,41.94279381,44.25062227,46.14440166,49.89014722,52.82617379,56.05234976,59.48712124,63.24098562,66.55701559,69.46753018,73.40608468,76.74034681,78.04791239,81.45733314,84.0846815,89.19500187,95.05296828,100,104.3190102,109.1383296,114.036428,121.5984346,127.0498332,133.3202617
Marshall Islands,MHL,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.85617782,58.67377235,60.44215705,62.27580529,63.91035247,65.7043724,67.54144345,71.56104245,73.47957988,75.3255185,74.4850869,74.24806352,77.23508238,77.96598782,79.34328358,80.93841642,83.84074941,84.98023715,89.55406231,89.09840896,89.94974874,96.68911336,102.7288232,102.0810515,103.1613977,100,107.1694105,109.5897436,106.9518717,102.5088028,109.4612947,115.7871199,114.6087743,122.0809793,128.43629
Middle income,MIC,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.173443614,0.336344148,4.613511726,25.01120447,62.99964901,73.7673073,75.88060856,78.86217684,79.95970881,82.14905915,88.86752396,93.06114774,93.93961411,95.49116678,95.33261129,100,103.2526242,107.9945552,113.9247458,114.2609122,116.5933008,120.9331044,122.1460614,127.6222274,129.46888,132.0626865,136.6389925,140.474486,145.9897324,147.2571696,149.2808965,155.6783671,169.4927786,182.6565473,187.8978874
Mali,MLI,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8236088,39.39112375,39.682152,40.96590698,57.17298326,66.21145098,65.11755889,68.7512475,69.94722703,67.69848027,67.27893389,70.42648602,72.90048518,67.3642151,69.78840001,73.08951905,75.09830474,76.93133415,80.18914552,82.98740866,85.57801256,92.07424133,96.34856085,96.40028582,96.23169374,100,101.6000589,103.3007272,104.8293661,105.878965,106.3800686,110.4552639,116.7707576,119.330196,122.6741292
Malta,MLT,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.27148275,65.39162973,67.71592203,69.64887719,72.12959238,72.69335728,73.69606924,74.27585189,75.29855464,75.71134271,68.21691337,71.19823654,73.07271281,74.55980863,76.43376796,77.9353602,79.70629287,81.49194838,84.24090258,86.13331005,88.515438,89.82800925,91.76806046,93.83811409,95.96919018,100.0001291,102.1257807,104.3061923,106.1820523,108.843403,110.8724769,113.5861763,119.3469804,125.6452244,129.7049207
Myanmar,MMR,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.837670477,2.274095985,2.768608741,3.772213585,4.605124022,5.50776718,6.776618663,9.066724385,12.31490013,15.10305387,15.47485693,19.3195023,27.33882061,32.94233274,34.12862834,40.66887824,49.33155216,60.99545903,69.30222195,72.68319963,77.80243139,85.78074137,88.46576174,92.33885546,95.94951265,99.91865301,103.5313899,109.6122118,115.4667037,121.7283857,128.2336846,153.2613213,162.7079146,180.2603017,201.9952195
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.21048665,31.62238652,35.46746265,47.13501587,56.6585288,58.40086686,63.26027112,66.98359776,69.88705752,76.95051484,89.29456007,96.10695439,98.42112565,100,101.2027035,101.3818495,103.4773829,104.5496448,106.8702004,112.3217229,116.6179977,120.3802184,122.8144854,122.5988159,128.3931334,144.2565187,159.4654406,165.7744696
Mongolia,MNG,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169809146,0.328274959,0.898457975,3.763615528,6.184350015,9.911807766,10.9830336,13.36329138,13.10513972,14.53120918,16.27490943,17.97540061,19.12037743,21.07764912,24.59581923,29.5391949,36.03391021,40.22413783,48.85171411,49.74409017,69.23292333,79.70043281,89.88963809,92.50349244,99.39392643,100,102.9931268,114.1168442,123.2012478,135.487139,140.5092703,160.7707991,189.2508838,230.4489617,249.4435563
Northern Mariana Islands,MNP,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.12628689,84.74692202,85.39167255,85.7720291,85.9375,87.25581395,98.22175732,100.8883249,100,98.51351351,100,100.7832898,104.2606516,110.3030303,115.3846154,118.8118812,123.0842006,125.9615385,130.4216867,131.133429,134.8093481,,
Mozambique,MOZ,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.148697013,3.460686616,4.769178109,6.817840412,10.24319528,15.51432912,23.08810833,25.52276059,27.0945703,29.51622583,32.94469864,37.81460742,41.53249327,43.04433721,45.53844001,48.87688489,52.52375768,56.42957053,59.33727574,60.21034853,64.81356694,66.33562431,68.44193599,70.22227245,70.98479567,75.99628699,85.23811283,92.03842005,95.53138726,100.0000068,103.171668,107.8665621,117.7380937,123.9797921,130.2602109
